type,beta,h,m,q0,q1,p,err,beta_p1,h_p1,m_p1,q0_p1,q1_p1,p_p1,err_p1
finite M,37.0,-0.05603190676589764,0.6,0.5640405608792444,0.5943496597308372,0.26276003605110565,8.518552924319355e-7,37.0,-0.20184586315198208,0.6,0.5765363433134396,0.5998081799269889,1.0,9.903739957926702e-7
finite M,37.5,-0.05588751712466767,0.6,0.564193823040171,0.5944935303165276,0.26148075792063374,9.453481004039292e-7,37.5,-0.20719372431021368,0.6,0.5765413223606214,0.5998315759605735,1.0,9.74093751188897e-7
finite M,38.0,-0.05663206906276383,0.6,0.5627716123788928,0.5942825977586628,0.23931855988055883,9.990695567451785e-7,38.0,-0.2125617309295535,0.6,0.5765456828650014,0.5998524182141756,1.0,9.578094943230892e-7
finite M,38.5,-0.056491670973469285,0.6,0.5629484772974785,0.5944373634595096,0.2388260667233565,6.953026366812835e-7,38.5,-0.2179430628754421,0.6,0.576549764535202,0.5998715535563354,1.0,9.937784781425662e-7
finite M,39.0,-0.05632373745604635,0.6,0.563124449632543,0.5945803517604014,0.23813908061958455,7.921916964294936e-7,39.0,-0.2233470478261431,0.6,0.5765531168008472,0.5998880939980897,1.0,9.787667189830538e-7
finite M,39.5,-0.056151381934335914,0.6,0.5632906920949808,0.5947149763120035,0.23730118598916417,4.4513848589340264e-7,39.5,-0.22876737117261742,0.6,0.5765560515922771,0.599902802851313,1.0,9.63667175261756e-7
finite M,40.0,-0.05598421739337647,0.6,0.5634497024174385,0.5948468585751074,0.23648138380716152,7.408284949806022e-7,40.0,-0.23419726584552578,0.6,0.5765588876346639,0.5999164406545073,1.0,9.993207782080303e-7
M,0.1,13.874137050444423,0.8,0.640163291704472,0.6401634355867258,0.02701439397494657,5.342564179002598e-7,0.1,13.874137059018093,0.8,0.6401635130805706,0.640163585040119,1.0,2.672399701051506e-7
M,0.2,6.953819956435864,0.8,0.6406531796948741,0.6406533260972032,0.01160126191860092,5.487936816214103e-7,0.2,6.953819973778484,0.8,0.6406534067503753,0.6406534800265615,1.0,2.748621735431478e-7
M,0.3,4.6544089063180945,0.8,0.6414650583855304,0.6414652090760635,0.012529392986410998,5.733788960410711e-7,0.3,4.654408933750296,0.8,0.6414652950129381,0.6414653705320521,1.0,2.877726394809868e-7
M,0.4,3.510135812894873,0.8,0.6425912436926513,0.6425914005680251,0.012505460924006482,6.084578097240724e-7,0.4,3.5101358520538106,0.8,0.6425914939423303,0.6425915727017888,1.0,3.0624884785195027e-7
M,0.5,2.827826869799608,0.8,0.6440197606653334,0.6440199257957566,0.01063122626583931,6.545274166581343e-7,0.5,2.827826922761137,0.8,0.6440200287717341,0.644020111865623,1.0,3.306175446836658e-7
M,0.6,2.3764124550287784,0.8,0.6457337962573351,0.6457339719271504,0.009839592861013142,7.120543660560431e-7,0.6,2.376412524498947,0.8,0.6457340866029736,0.6457341752455897,1.0,3.6119950431826303e-7
M,0.7,2.056856760006812,0.8,0.6477116437289098,0.6477118324733404,0.009836221075497737,7.81331272756358e-7,0.7,2.056856849111279,0.8,0.6477119608092139,0.6477120563570102,1.0,3.9825045248226833e-7
M,0.8,1.8196393854270725,0.8,0.6499272276698237,0.649927432309066,0.00567787859871151,8.623060304779396e-7,0.8,1.8196394970456118,0.8,0.6499275761293013,0.649927680101852,1.0,4.4190945975522777e-7
M,0.9,1.637248308865539,0.8,0.6523511171085608,0.6523513407803331,0.00708106890376701,9.548035470551442e-7,0.9,1.6372484470226556,0.8,0.6523515013759661,0.6523516154765493,1.0,4.921451400638398e-7
M,1.0,1.4931766639042912,0.8,0.6549524515178166,0.6549524515178166,0.0004216788955601917,3.1459121080015704e-7,1.0,1.493176747238624,0.8,0.6549525509083873,0.6549525509083873,1.0,1.6340618756717468e-7
M,1.1,1.3769194424892857,0.8,0.6576978738916025,0.6576978738916024,0.0004216788955601917,2.999741835063428e-7,1.1,1.376919527400117,0.8,0.6576979669919835,0.6576979669919834,1.0,1.5666911352994886e-7
M,1.2,1.2814738817767057,0.8,0.6605562626002055,0.6605562626002055,0.0004216788955601917,2.8676786641291105e-7,1.2,1.2814739677642537,0.8,0.6605563499991759,0.6605563499991759,1.0,1.505689823900655e-7
M,1.3,1.2019913527007042,0.8,0.6634973418925465,0.6634973418925465,0.0004216788955601917,5.19972524748063e-7,1.3,1.2019915166844999,0.8,0.663497497468664,0.663497497468664,1.0,2.7440579792930037e-7
M,1.4,1.1350086359212326,0.8,0.6664935892117523,0.6664935892117523,0.0004216788955601917,4.95122924574667e-7,1.4,1.135008799172522,0.8,0.6664937346142588,0.666493734614259,1.0,2.6255430167577767e-7
M,1.5,1.077985247011193,0.8,0.6695197398439252,0.6695197398439252,0.0004216788955601917,4.712434070161789e-7,1.5,1.077985408643928,0.8,0.6695198756551232,0.6695198756551232,1.0,2.5102689894668305e-7
M,1.6,1.0290156256503464,0.8,0.672553677557904,0.6725536775579037,0.0004216788955601917,4.4814948704339243e-7,1.6,1.0290157848688446,0.8,0.6725538042942422,0.6725538042942418,1.0,2.3973887663651006e-7
M,1.7,0.986642390230527,0.8,0.6755763187443542,0.6755763187443542,0.0004216788955601917,4.257773129525298e-7,1.7,0.9866425463484778,0.8,0.6755764368916216,0.6755764368916216,1.0,2.2867087298855448e-7
M,1.8,0.9497320007551973,0.8,0.6785715253211776,0.6785715253211777,0.0004216788955601917,4.0413394552119803e-7,1.8,0.9497321532052843,0.8,0.6785716353535577,0.6785716353535576,1.0,2.1784232443748467e-7
M,1.9,0.9173897140552546,0.8,0.6815259237834386,0.6815259237834386,0.0004216788955601917,3.832626940973076e-7,1.9,0.9173898623907104,0.8,0.6815260261719249,0.6815260261719248,1.0,2.0729257512850148e-7
M,2.0,0.888900061642334,0.8,0.6844286668823025,0.684428666882303,0.0004216788955601917,3.6321991211303887e-7,2.0,0.8889002055321875,0.8,0.684428762096504,0.6844287620965044,1.0,1.9706795339623165e-7
M,2.1,0.8636843294108629,0.8,0.6872711663794452,0.6872711663794451,0.0004216788955601917,3.4406036833172117e-7,2.1,0.8636844686307714,0.8,0.6872712548856379,0.6872712548856379,1.0,1.8721344832859924e-7
M,2.2,0.8412696204807092,0.8,0.6900468178141413,0.6900468178141412,0.0004216788955601917,3.258288496011249e-7,2.2,0.8412697549010955,0.8,0.690046900071535,0.690046900071535,1.0,1.7776782017684154e-7
M,2.3,0.821265970458155,0.8,0.6927507318014674,0.6927507318014674,0.0004216788955601917,3.085716623878091e-7,2.3,0.8212661000375785,0.8,0.6927508082618004,0.6927508082618001,1.0,1.6876964181348585e-7
M,2.4,0.8033489364039902,0.8,0.6953793516156737,0.6953793516156734,0.0004216788955601917,5.331559305696762e-7,2.4,0.8033491639733403,0.8,0.6953794812993241,0.6953794812993241,1.0,2.9227300181131133e-7
M,2.5,0.7872474368909482,0.8,0.6979307497906821,0.6979307497906819,0.0004216788955601917,5.041286614606143e-7,2.5,0.7872476553269578,0.8,0.6979308701794746,0.6979308701794746,1.0,2.769498385340358e-7
M,2.6,0.7727322796365844,0.8,0.7004036140156448,0.7004036140156447,0.0004216788955601917,4.770432183975299e-7,2.6,0.7727324892249786,0.8,0.7004037258782014,0.7004037258782014,1.0,2.6259047616437326e-7
M,2.7,0.7596092439829707,0.8,0.7027976125496052,0.7027976125496054,0.0004216788955601917,4.5182949839544535e-7,2.7,0.7596094450615999,0.8,0.7027977166033095,0.7027977166033095,1.0,2.491725543406588e-7
M,2.8,0.7477126577970724,0.8,0.7051130955267885,0.7051130955267886,0.0004216788955601917,4.284061054191745e-7,2.8,0.7477128507401679,0.8,0.7051131924376198,0.7051131924376199,1.0,2.3666528383144172e-7
M,2.9,0.7369004797381753,0.8,0.7073509584211719,0.7073509584211717,0.0004216788955601917,4.0668388211446627e-7,2.9,0.7369006649432642,0.8,0.7073510488045403,0.70735104880454,1.0,2.2503162336227047e-7
M,3.0,0.7270503558562876,0.8,0.7095125259007491,0.709512525900749,0.0004216788955601917,3.865689849124957e-7,3.0,0.7270505337335185,0.8,0.7095126103230998,0.7095126103230998,1.0,2.1423019360408618e-7
M,3.1,0.7180564322085883,0.8,0.7115994539073631,0.7115994539073632,0.0004216788955601917,3.679655100505514e-7,3.1,0.7180566031722088,0.8,0.7115995328883603,0.7115995328883604,1.0,2.0421693211343428e-7
M,3.2,0.7098267596100233,0.8,0.7136136477773583,0.7136136477773583,0.0004216788955601917,3.5077758407623e-7,3.2,0.7098269240717148,0.8,0.7136137217924503,0.7136137217924503,1.0,1.9494644308334687e-7
M,3.3,0.7022811661926635,0.8,0.7155571943060381,0.7155571943060384,0.0004216788955601917,3.3491099814557505e-7,3.3,0.702281324556477,0.8,0.7155572637892598,0.7155572637892598,1.0,1.8637310313267053e-7
M,3.4,0.695349502488267,0.8,0.7174323057929217,0.7174323057929216,0.0004216788955601917,3.203122609112447e-7,3.4,0.6953496551648883,0.8,0.7174323711475202,0.71743237114752,1.0,1.7847296093242057e-7
M,3.5,0.6889699215053573,0.8,0.7192411640278973,0.7192411640278971,0.0004216788955601917,5.49994242340517e-7,3.5,0.6889701856413516,0.8,0.7192412744111663,0.7192412744111659,1.0,3.06817137064872e-7
M,3.6,0.683088729776273,0.8,0.7209863309900654,0.7209863309900651,0.0004216788955601917,5.270915042852063e-7,3.6,0.6830889847181139,0.8,0.7209864350693453,0.7209864350693452,1.0,2.943812753615237e-7
M,3.7,0.6776577564025345,0.8,0.7226700374221973,0.7226700374221975,0.0004216788955601917,5.060155115092536e-7,3.7,0.6776580027993868,0.8,0.7226701357476171,0.7226701357476171,1.0,2.829261125669223e-7
M,3.8,0.6726345810334644,0.8,0.7242946207781273,0.724294620778127,0.0004216788955601917,4.86623823060241e-7,3.8,0.6726348194988315,0.8,0.72429471384804,0.72429471384804,1.0,2.723779518693967e-7
M,3.9,0.6679815345414396,0.8,0.7258623893776323,0.7258623893776321,0.0004216788955601917,4.687842885132556e-7,3.9,0.6679817656534166,0.8,0.7258624776434783,0.7258624776434783,1.0,2.6266797501765155e-7
M,4.0,0.6636650829668074,0.8,0.727375608062645,0.727375608062645,0.0004216788955601917,4.5237468144348274e-7,4.0,0.6636653072688331,0.8,0.7273756919334271,0.7273756919334271,1.0,2.5373217164196576e-7
M,4.1,0.6596553022443101,0.8,0.7288364873198698,0.7288364873198698,0.0004216788955601917,4.37282232747815e-7,4.1,0.6596555202462872,0.8,0.7288365671662511,0.7288365671662511,1.0,2.455112038088892e-7
M,4.2,0.6559254287070392,0.8,0.7302471752452968,0.7302471752452966,0.0004216788955601917,4.2340312084733447e-7,4.2,0.6559256408866818,0.8,0.7302472514033389,0.7302472514033389,1.0,2.3795019548927236e-7
M,4.3,0.6524514731163749,0.8,0.7316097518263953,0.7316097518263953,0.0004216788955601917,4.106418989117173e-7,4.3,0.6524516799207223,0.8,0.7316098246009495,0.7316098246009497,1.0,2.3099850565013637e-7
M,4.4,0.6492118881634149,0.8,0.7329262251037312,0.7329262251037312,0.0004216788955601917,3.9891094304145485e-7,4.4,0.6492120900104332,0.8,0.7329262947715105,0.7329262947715103,1.0,2.2460947826425783e-7
M,4.5,0.6461872811510362,0.8,0.7341985288469776,0.7341985288469773,0.0004216788955601917,3.881298800390852e-7,4.5,0.6461874784312764,0.8,0.7341985956593319,0.7341985956593321,1.0,2.1874019894118885e-7
M,4.6,0.643360164989623,0.8,0.7354285214423597,0.7354285214423593,0.0004216788955601917,3.7822503739739256e-7,4.6,0.6433603580678531,0.8,0.735428585627778,0.7354285856277779,1.0,2.1335121002283737e-7
M,4.7,0.6407147417947116,0.8,0.7366179857409063,0.7366179857409061,0.0004216788955601917,3.6912892739712557e-7,4.7,0.6407149310115451,0.8,0.7366180475072676,0.7366180475072679,1.0,2.0840627851664292e-7
M,4.8,0.6382367143166362,0.8,0.7377686296608637,0.7377686296608635,0.0004216788955601917,3.6077972715461077e-7,4.8,0.6382368999901102,0.8,0.7377686891974631,0.7377686891974632,1.0,2.0387214702247855e-7
M,4.9,0.6359131212039596,0.8,0.738882087374471,0.7388820873744708,0.0004216788955601917,3.5312083509168273e-7,4.9,0.6359133036310317,0.8,0.7388821448538397,0.7388821448538393,1.0,1.9971828226123296e-7
M,5.0,0.6337321927370498,0.8,0.73995992094006,0.73995992094006,0.0004216788955601917,3.4610040223169743e-7,5.0,0.633732372195058,0.8,0.7399599765195969,0.7399599765195969,1.0,1.9591668258241771e-7
M,5.1,0.631683224192608,0.8,0.7410036222660591,0.7410036222660589,0.0004216788955601917,3.396709478953975e-7,5.1,0.6316834009406294,0.8,0.7410036760895016,0.7410036760895015,1.0,1.9244165083721657e-7
M,5.2,0.6297564644347557,0.8,0.7420146153147795,0.7420146153147793,0.0004216788955601917,3.3378897079021323e-7,5.2,0.6297566387148933,0.8,0.7420146675135169,0.7420146675135169,1.0,1.8926960327443488e-7
M,5.3,0.6279430176901696,0.8,0.742994258471482,0.7429942584714818,0.0004216788955601917,3.2841463499686285e-7,5.3,0.6279431897287846,0.8,0.7429943091657438,0.7429943091657438,1.0,1.8637891897220964e-7
M,5.4,0.626234756659723,0.8,0.7439438469876701,0.7439438469876699,0.0004216788955601917,3.235999122314118e-7,5.4,0.626234926715063,0.8,0.743943896301072,0.743943896301072,1.0,1.8380000520297952e-7
M,5.5,0.6246239501954227,0.8,0.7448645311645898,0.7448645311645896,0.0004216788955601917,5.614036509602453e-7,5.5,0.6246242461257072,0.8,0.7448646156385207,0.7448646156385208,1.0,3.191338642746756e-7
M,5.6,0.6231043813732006,0.8,0.7457576587923194,0.7457576587923191,0.0004216788955601917,5.538056761828286e-7,5.6,0.6231046741660189,0.8,0.7457577410857301,0.7457577410857298,1.0,3.1507466630991275e-7
M,5.7,0.621669502068084,0.8,0.7466242642791177,0.7466242642791177,0.0004216788955601917,5.46887169386166e-7,5.7,0.621669792035118,0.8,0.746624344545473,0.746624344545473,1.0,3.113940532040984e-7
M,5.8,0.6203135727213074,0.8,0.7474654158845663,0.7474654158845662,0.0004216788955601917,5.406006129588173e-7,5.8,0.6203138601543202,0.8,0.7474654942649078,0.7474654942649079,1.0,3.0806605263425965e-7
M,5.9,0.6190313148724178,0.8,0.7482821313553658,0.7482821313553656,0.0004216788955601917,5.349023473051661e-7,5.9,0.6190316000447175,0.8,0.7482822079794506,0.7482822079794502,1.0,3.050667815477501e-7
M,6.0,0.6178178682239007,0.8,0.7490753803185182,0.7490753803185182,0.0004216788955601917,5.297522329573074e-7,6.0,0.6178181513916843,0.8,0.7490754553058432,0.7490754553058434,1.0,3.02374257341274e-7
M,6.1,0.6166687522274046,0.8,0.7498460866006051,0.7498460866006051,0.0004216788955601917,5.251133301738389e-7,6.1,0.6166690336309996,0.8,0.7498461600613321,0.7498461600613321,1.0,2.999682317770204e-7
M,6.2,0.6155798316617225,0.8,0.7505951304664209,0.7505951304664205,0.0004216788955601917,5.209516118269887e-7,6.2,0.615580111526732,0.8,0.7505952025022051,0.7505952025022051,1.0,2.978300388223131e-7
M,6.3,0.6145472857409546,0.8,0.7513233507725079,0.7513233507725078,0.0004216788955601917,5.172357084799116e-7,6.3,0.614547564279307,0.8,0.7513234214772473,0.7513234214772473,1.0,2.9594245067270926e-7
M,6.4,0.6135675803501959,0.8,0.7520315470330379,0.7520315470330374,0.0004216788955601917,5.139366642369929e-7,6.4,0.6135678577611172,0.8,0.7520316164935479,0.752031616493548,1.0,2.9428955853153457e-7
M,6.5,0.6126374430566676,0.8,0.75272048139692,0.7527204813969199,0.0004216788955601917,5.110277318644111e-7,6.5,0.6126377195275676,0.8,0.7527205496935423,0.7527205496935419,1.0,2.928566471098178e-7
M,6.6,0.611753840587824,0.8,0.7533908805362044,0.7533908805362041,0.0004216788955601917,5.084841680409453e-7,6.6,0.611754116295128,0.8,0.7533909477433556,0.7533909477433554,1.0,2.9163010788602917e-7
M,6.7,0.6109139585058226,0.8,0.7540434374467297,0.7540434374467296,0.0004216788955601917,5.062830692691344e-7,6.7,0.6109142336157081,0.8,0.7540435036333999,0.7540435036334001,1.0,2.90597315393679e-7
M,6.8,0.6101151828402605,0.8,0.7546788131626591,0.7546788131626592,0.0004216788955601917,5.044031932624089e-7,6.8,0.6101154575093558,0.8,0.7546788783928617,0.7546788783928615,1.0,2.8974656268042107e-7
M,6.9,0.6093550834696013,0.8,0.7552976383870649,0.7552976383870649,0.0004216788955601917,5.028248333589091e-7,6.9,0.609355357845619,0.8,0.7552977027202409,0.755297702720241,1.0,2.890669717643287e-7
M,7.0,0.6086313990663283,0.8,0.7559005150411047,0.7559005150411046,0.0004216788955601917,5.015296673410645e-7,7.0,0.6086316732886481,0.8,0.7559005785324957,0.7559005785324956,1.0,2.885484259437515e-7
M,7.1,0.6079420234422984,0.8,0.7564880177345947,0.7564880177345946,0.0004216788955601917,5.00500641665593e-7,7.1,0.6079422976425035,0.8,0.7564880804355726,0.7564880804355729,1.0,2.881815014512633e-7
M,7.2,0.6072849931497057,0.8,0.757060695160974,0.7570606951609737,0.0004216788955601917,4.997218694253283e-7,7.2,0.6072852674520689,0.8,0.7570607571193475,0.7570607571193473,1.0,2.8795740403326203e-7
M,7.3,0.6066584762092002,0.8,0.757619071419739,0.7576190714197386,0.0004216788955601917,4.991785195281815e-7,7.3,0.6066587507311398,0.8,0.7576191326800289,0.7576191326800286,1.0,2.8786792383284163e-7
M,7.4,0.6060607618514118,0.8,0.7581636472695172,0.758163647269517,0.0004216788955601917,4.988567290112087e-7,7.4,0.6060610367038958,0.8,0.7581637078732042,0.7581637078732043,1.0,2.8790536942564123e-7
M,7.5,0.605490251170416,0.8,0.7586949013149016,0.7586949013149012,0.0004216788955601917,4.987435147559236e-7,7.5,0.6054905264583474,0.8,0.7586949613006584,0.7586949613006582,1.0,2.8806254052694e-7
M,7.6,0.6049454485990609,0.8,0.7592132911301974,0.7592132911301971,0.0004216788955601917,4.988267135022994e-7,7.6,0.6049457244216178,0.8,0.7592133505340933,0.759213350534093,1.0,2.8833267001377497e-7
M,7.7,0.6044249541255742,0.8,0.7597192543231258,0.7597192543231255,0.0004216788955601917,4.990948907930992e-7,7.7,0.604425230576539,0.8,0.7597193131788171,0.7597193131788171,1.0,2.8870940541035295e-7
M,7.8,0.6039274561797423,0.8,0.7602132095414972,0.7602132095414971,0.0004216788955601917,4.995372952130829e-7,7.8,0.6039277333477804,0.8,0.7602132678804008,0.7602132678804006,1.0,2.8918675049861317e-7
M,7.9,0.60345172512431,0.8,0.7606955574257469,0.760695557425747,0.0004216788955601917,5.001437936380974e-7,7.9,0.6034520030932403,0.8,0.7606956152771951,0.7606956152771953,1.0,2.8975904877961676e-7
M,8.0,0.6029966072941446,0.8,0.7611666815101346,0.7611666815101343,0.0004216788955601917,5.009048240295081e-7,8.0,0.6029968861431906,0.8,0.761166738901524,0.7611667389015235,1.0,2.90420959245078e-7
M,8.1,0.6025610195316663,0.8,0.761626949075326,0.761626949075326,0.0004216788955601917,5.018113328091352e-7,8.1,0.6025612993356758,0.8,0.7616270060322445,0.7616270060322443,1.0,2.911674172194313e-7
M,8.2,0.602143944172215,0.8,0.7620767119549229,0.7620767119549228,0.0004216788955601917,5.028547639846598e-7,8.2,0.6021442250018706,0.8,0.762076768501276,0.7620767685012757,1.0,2.9199362248646163e-7
M,8.3,0.6017444244378315,0.8,0.7625163072984259,0.7625163072984255,0.0004216788955601917,5.040269793726983e-7,8.3,0.6017447063598326,0.8,0.7625163634565422,0.7625163634565417,1.0,2.928950029227892e-7
M,8.4,0.6013615602021264,0.8,0.7629460582929909,0.7629460582929909,0.0004216788955601917,5.053202619300178e-7,8.4,0.6013618432793674,0.8,0.7629461140837289,0.7629461140837284,1.0,2.93867210146559e-7
M,8.5,0.6009945040925451,0.8,0.7633662748462358,0.7633662748462359,0.0004216788955601917,5.067272525566093e-7,8.5,0.6009947883842816,0.8,0.763366330289075,0.763366330289075,1.0,2.94906100751687e-7
M,8.6,0.6006424578997086,0.8,0.763777254232217,0.7637772542322168,0.0004216788955601917,5.082409387716511e-7,8.6,0.6006427434616924,0.8,0.763777309345345,0.7637773093453453,1.0,2.9600770333107145e-7
M,8.7,0.6003046692665372,0.8,0.7641792817026268,0.7641792817026267,0.0004216788955601917,5.098546282076891e-7,8.7,0.6003049561511625,0.8,0.7641793365030208,0.7641793365030207,1.0,2.9716822607078514e-7
M,8.8,0.5999804286324095,0.8,0.7645726310651312,0.7645726310651308,0.0004216788955601917,5.115619170120976e-7,8.8,0.5999807168888427,0.8,0.7645726855686301,0.7645726855686299,1.0,2.983840378892878e-7
M,8.9,0.5996690664100585,0.8,0.7649575652306672,0.764957565230667,0.0004216788955601917,5.133566654097416e-7,8.9,0.5996693560843387,0.8,0.7649576194520382,0.7649576194520382,1.0,2.99651635733323e-7
M,9.0,0.5993699503750418,0.8,0.7653343367314369,0.7653343367314369,0.0004216788955601917,5.152329991599575e-7,9.0,0.5993702415102072,0.8,0.7653343906844425,0.7653343906844425,1.0,3.009676696502864e-7
M,9.1,0.599082483249481,0.8,0.7657031882112295,0.7657031882112293,0.0004216788955601917,5.171852681258263e-7,9.1,0.5990827758856602,0.8,0.7657032419086836,0.7657032419086834,1.0,3.023289045330826e-7
M,9.2,0.5988061004635334,0.8,0.7660643528896134,0.7660643528896133,0.0004216788955601917,5.19208046698699e-7,9.2,0.5988063946380437,0.8,0.7660644063434364,0.7660644063434365,1.0,3.0373222570556643e-7
M,9.3,0.5985402680795875,0.8,0.7664180550014708,0.7664180550014703,0.0004216788955601917,5.212961062380833e-7,9.3,0.5985405638270191,0.8,0.7664181082227417,0.7664181082227413,1.0,3.0517462327834325e-7
M,9.4,0.5982844808655635,0.8,0.766764510213239,0.7667645102132387,0.0004216788955601917,5.23444418222789e-7,9.4,0.5982847782178726,0.8,0.7667645632122395,0.7667645632122395,1.0,3.066531980596212e-7
M,9.5,0.5980382605049401,0.8,0.7671039260171791,0.767103926017179,0.0004216788955601917,5.256481351504531e-7,9.5,0.5980385594915159,0.8,0.767103978803443,0.7671039788034428,1.0,3.0816513716703233e-7
M,9.6,0.597801153932279,0.8,0.7674365021048886,0.7674365021048886,0.0004216788955601917,5.279025772530626e-7,9.6,0.5978014545800311,0.8,0.7674365546872387,0.7674365546872387,1.0,3.0970772989784747e-7
M,9.7,0.5975727317840434,0.8,0.767762430721229,0.7677624307212287,0.0004216788955601917,5.30203234392375e-7,9.7,0.5975730341174647,0.8,0.7677624831078199,0.7677624831078198,1.0,3.112783440412413e-7
M,9.8,0.5973525869553485,0.8,0.7680818969997557,0.7680818969997555,0.0004216788955601917,5.325457465760691e-7,9.8,0.5973528909965853,0.8,0.7680819491981067,0.768081949198107,1.0,3.1287443070188093e-7
M,9.9,0.5971403332542905,0.8,0.7683950792806967,0.7683950792806968,0.0004216788955601917,5.349259046274988e-7,9.9,0.5971406390232159,0.8,0.7683951312977306,0.768395131297731,1.0,3.144935283854827e-7
M,10.0,0.5969356041460545,0.8,0.7687021494124493,0.7687021494124491,0.0004216788955601917,5.373396434374592e-7,10.0,0.5969359116603322,0.8,0.7687022012545228,0.7687022012545228,1.0,3.1613325069033693e-7
M,10.1,0.5967380515797677,0.8,0.7690032730375063,0.769003273037506,0.0004216788955601917,5.397830429876346e-7,10.1,0.5967383608549015,0.8,0.7690033247104404,0.7690033247104404,1.0,3.177912721905828e-7
M,10.2,0.5965473448917521,0.8,0.7692986098637017,0.7692986098637014,0.0004216788955601917,5.422523076929049e-7,10.2,0.5965476559411599,0.8,0.7692986613728121,0.7692986613728121,1.0,3.1946535184789746e-7
M,10.3,0.5963631697792696,0.8,0.7695883139215761,0.7695883139215761,0.0004216788955601917,5.447437752546747e-7,10.3,0.5963634826143357,0.8,0.7695883652717006,0.7695883652717004,1.0,3.211533109159042e-7
M,10.4,0.5961852273394501,0.8,0.7698725338086474,0.7698725338086472,0.0004216788955601917,5.472539146053693e-7,10.4,0.5961855419696059,0.8,0.7698725850041728,0.7698725850041728,1.0,3.228530603995388e-7
M,10.5,0.5960132331685093,0.8,0.7701514129213072,0.7701514129213067,0.0004216788955601917,5.497793192637387e-7,10.5,0.5960135496012671,0.8,0.7701514639661946,0.7701514639661946,1.0,3.245625537597373e-7
M,10.6,0.595846916516751,0.8,0.7704250896750342,0.7704250896750339,0.0004216788955601917,5.523167020573923e-7,10.6,0.5958472347577721,0.8,0.7704251405728433,0.7704251405728433,1.0,3.2627982082411125e-7
M,10.7,0.5956860194953875,0.8,0.7706936977135819,0.7706936977135815,0.0004216788955601917,5.548629018044844e-7,10.7,0.5956863395485406,0.8,0.7706937484674925,0.7706937484674926,1.0,3.28002956902975e-7
M,10.8,0.5955302963313014,0.8,0.7709573661077334,0.7709573661077331,0.0004216788955601917,5.574148753842427e-7,10.8,0.5955306181987265,0.8,0.7709574167205693,0.7709574167205693,1.0,3.297301286202245e-7
M,10.9,0.5953795126664674,0.8,0.7712162195442226,0.7712162195442225,0.0004216788955601917,5.599697012665623e-7,10.9,0.5953798363486237,0.8,0.7712162700184718,0.7712162700184717,1.0,3.314595570755586e-7
M,11.0,0.5952334448987552,0.8,0.7714703785053492,0.7714703785053492,0.0004216788955601917,5.625245679011896e-7,11.0,0.5952337703944968,0.8,0.7714704288431857,0.7714704288431857,1.0,3.3318954570685384e-7
M,11.1,0.5950918795614386,0.8,0.771719959439817,0.7717199594398166,0.0004216788955601917,5.650767941456318e-7,11.1,0.5950922068680614,0.8,0.7717200096431189,0.7717200096431187,1.0,3.34918450370343e-7
M,11.2,0.594954612738553,0.8,0.7719650749252622,0.771965074925262,0.0004216788955601917,5.676237995010676e-7,11.2,0.5949549418518555,0.8,0.7719651249956303,0.77196512499563,1.0,3.3664469309527115e-7
M,11.3,0.5948214495138932,0.8,0.7722058338229509,0.7722058338229507,0.0004216788955601917,5.701631387297486e-7,11.3,0.5948217804282352,0.8,0.7722058837617274,0.772205883761727,1.0,3.383667603982183e-7
M,11.4,0.5946922034512637,0.8,0.7724423414250534,0.7724423414250534,0.0004216788955601917,5.726924636343418e-7,11.4,0.59469253615964,0.8,0.7724423912333394,0.7724423912333391,1.0,3.400832167728327e-7
M,11.5,0.5945666961041096,0.8,0.7726746995949267,0.7726746995949267,0.0004216788955601917,5.752095601430825e-7,11.5,0.5945670305982035,0.8,0.7726747492736008,0.7726747492736008,1.0,3.4179268591608264e-7
M,11.6,0.5944447565524943,0.8,0.7729030069007694,0.7729030069007692,0.0004216788955601917,5.77712323312736e-7,11.6,0.5944450928227354,0.8,0.772903056450501,0.7729030564505011,1.0,3.434938527423521e-7
M,11.7,0.5943262209658327,0.8,0.7731273587430221,0.7731273587430217,0.0004216788955601917,5.801987576022762e-7,11.7,0.5943265590014574,0.8,0.7731274081642889,0.7731274081642886,1.0,3.451854672654073e-7
M,11.8,0.5942109321897024,0.8,0.7733478474758511,0.773347847475851,0.0004216788955601917,5.826669911492018e-7,11.8,0.5942112719788354,0.8,0.7733478967689535,0.7733478967689533,1.0,3.468663644116127e-7
M,11.9,0.5940987393553708,0.8,0.7735645625230441,0.7735645625230437,0.0004216788955601917,5.851152734687732e-7,11.9,0.5940990808850685,0.8,0.773564611688121,0.7735646116881206,1.0,3.4853542709283863e-7
M,12.0,0.5939894975105593,0.8,0.7737775904886073,0.7737775904886068,0.0004216788955601917,5.875419562278787e-7,12.0,0.5939898407668908,0.8,0.7737776395256496,0.7737776395256493,1.0,3.501916220344646e-7
M,12.1,0.5938830672703351,0.8,0.7739870152623679,0.7739870152623678,0.0004216788955601917,5.899455165777068e-7,12.1,0.5938834122384278,0.8,0.7739870641712309,0.7739870641712312,1.0,3.5183396473335544e-7
M,12.2,0.5937793144869173,0.8,0.7741929181208447,0.7741929181208446,0.0004216788955601917,5.923245487016175e-7,12.2,0.5937796611510383,0.8,0.7741929669012646,0.7741929669012646,1.0,3.534615559171893e-7
