type,beta,h,m,q0,q1,p,err,beta_p1,h_p1,m_p1,q0_p1,q1_p1,p_p1,err_p1
small M,130.20989045749835,-0.2478655304675067,0.005,2.8250215664086777e-5,0.004717156301749286,0.47919414096386503,9.508087141058194e-7,130.20989045749835,-0.27529636107502314,0.005,0.003014233205327339,0.004980076138810529,1.0,9.740327093851633e-7
small M,130.53541518364207,-0.24786713935654683,0.005,2.8250092956459345e-5,0.0047182659248261585,0.47796574663446545,9.501387916250268e-7,130.53541518364207,-0.2753557661646222,0.005,0.003019909134366778,0.004980358587484727,1.0,9.772583984009693e-7
small M,130.86093990978583,-0.2478687707769533,0.005,2.8249973190475946e-5,0.004719366520587749,0.47674386003654634,9.494507380531654e-7,130.86093990978583,-0.2754155315081611,0.005,0.0030255361469471,0.004980637327205441,1.0,9.805324917079323e-7
small M,131.18646463592958,-0.24787042482686908,0.005,2.824985634307688e-5,0.00472045818659601,0.47552842734086953,9.487446544139702e-7,131.18646463592958,-0.27547565642816163,0.005,0.0030311148229413493,0.004980912404405761,1.0,9.83853972113947e-7
small M,131.51198936207334,-0.24787210160197126,0.005,2.824974239155677e-5,0.0047215410190705595,0.47431939533997336,9.480206446083106e-7,131.51198936207334,-0.27553614027978757,0.005,0.0030366457318962,0.004981183864948493,1.0,9.872218616826269e-7
small M,131.83751408821706,-0.24787380119549363,0.005,2.8249631313556445e-5,0.004722615112911863,0.4731167114387581,9.472788086979433e-7,131.83751408821706,-0.2755969824497977,0.005,0.0030421294332821703,0.004981451754133538,1.0,9.906352201443716e-7
small M,132.16303881436082,-0.2478755236982488,0.005,2.8249523087055743e-5,0.004723680561723931,0.47192032364525044,9.465192442247702e-7,132.16303881436082,-0.27565818235553713,0.005,0.003047566476736018,0.0049817161167050655,1.0,9.940931420898743e-7
small M,132.48856354050457,-0.24787726919865322,0.005,2.8249417690366185e-5,0.004724737457836591,0.47073018056156724,9.457420508883483e-7,132.48856354050457,-0.2757197394439667,0.005,0.003052957402295613,0.004981976996858558,1.0,9.975947564284475e-7
small M,132.81408826664833,-0.24787903778274925,0.005,2.824931510212367e-5,0.004725785892327234,0.4695462313750249,9.449473280273173e-7,132.81408826664833,-0.2757817091984901,0.005,0.003058301487890923,0.004982229902001458,1.0,9.104842943492576e-7
small M,133.13961299279205,-0.24788082953422594,0.005,2.8249215301281262e-5,0.00472682595504212,0.46836842584940724,9.441351699419043e-7,133.13961299279205,-0.27584398542209176,0.005,0.003063601624881309,0.004982483886727792,1.0,9.1341196938705e-7
small M,133.4651377189358,-0.24788264453444225,0.005,2.8249118267102464e-5,0.004727857734617291,0.4671967143164226,9.433056708113107e-7,133.4651377189358,-0.2759066153292255,0.005,0.0030688572543881875,0.004982734558184047,1.0,9.170203472054778e-7
small M,133.79066244507956,-0.24788448286244857,0.005,2.8249023979154308e-5,0.004728881318499002,0.4660310476672994,9.424589269725828e-7,133.79066244507956,-0.2759696003763808,0.005,0.0030740688377240695,0.0049829819194755045,1.0,9.206776635345405e-7
small M,134.1161871712233,-0.24788634459500702,0.005,2.824893241730144e-5,0.004729896792963845,0.46487137734455725,9.415950306838868e-7,134.1161871712233,-0.27603294022172087,0.005,0.0030792368684905984,0.004983226011202664,1.0,9.243708507282021e-7
small M,134.44171189736704,-0.24788822980661357,0.005,2.8248843561698065e-5,0.00473090424313821,0.46371765533388676,9.40714073123005e-7,134.44171189736704,-0.2760966344754003,0.005,0.0030843618335741445,0.0049834668743756905,1.0,9.280988588611033e-7
small M,134.76723662351077,-0.24789013856951755,0.005,2.824875739278374e-5,0.00473190375301773,0.46256983415624214,9.398161487050962e-7,134.76723662351077,-0.2761606827683813,0.005,0.0030894442117844,0.004983704549535412,1.0,9.318610831575078e-7
small M,135.09276134965455,-0.24789207095374372,0.005,2.8248673891275263e-5,0.004732895405485936,0.46142786686001414,9.389013433288035e-7,135.09276134965455,-0.27622508475445745,0.005,0.0030944844739774803,0.004983939076726786,1.0,9.356569576952849e-7
small M,135.41828607579828,-0.2478940270271101,0.005,2.8248593038162226e-5,0.004733879282332883,0.4602917070133956,9.379697504480283e-7,135.41828607579828,-0.27628984010964974,0.005,0.003099483083232552,0.004984170495503603,1.0,9.39485937292915e-7
small M,135.74381080194203,-0.24789600685525015,0.005,2.8248514814699596e-5,0.004734855464273101,0.45916130869684624,9.370214567992769e-7,135.74381080194203,-0.27635494853151876,0.005,0.003104440495025742,0.004984398844934433,1.0,9.433474976732989e-7
